"Movie","Episode"
"One","30"
"One","31"
"One","32"
"One","33"
"One","34"
"One","35"
"One","37"
"One","38"
"One","39"
"One","40"
"One","41"
"One","42"
"One","43"
"One","44"
"One","45"
"One","46"
"One","47"
"One","48"
"One","49"
"One","50"
"One","51"
"One","52"
"One","53"
"One","54"
"One","55"
"One","56"
"One","57"
"One","58"
"One","59"
"One","60"
"One","61"
"One","62"
"One","63"
"One","64"
"One","65"
"One","66"
"One","67"
"One","68"
"One","69"
"One","70"
"One","71"
"One","72"
"One","73"
"One","74"
"One","75"
"One","76"
"One","77"
"One","78"
"One","79"
"One","80"
"One","81"
"One","82"
"One","83"
"One","84"
"One","85"
"One","86"
"One","87"
"One","88"
"One","89"
"One","90"
"One","91"
"One","92"
"One","93"
"One","94"
"One","95"
"One","96"
"One","97"
"One","98"
"One","99"
"One","100"
"One","101"
"One","102"
"One","103"
"One","104"
"One","105"
"One","106"
"One","107"
"One","108"
"One","109"
"One","110"
"One","111"
"One","112"
"One","113"
"One","114"
"One","115"
"One","116"
"One","117"
"One","118"
"One","119"
"One","120"
"One","121"
"One","122"
"One","123"
"One","124"
"One","125"
"One","126"
"One","127"
"One","128"
"One","129"
"One","130"
"Open","1"
"Open","2"
"Open","3"
"Open","4"
"Open","6"
"Open","7"
"Open","8"
"Open","11"
"Open","14"
"Open","15"
"Open","16"
"Open","18"
"Open","19"
"Open","20"
"Open","21"
"Open","22"
"Open","23"
"Open","24"
"Open","28"
"Open","30"
"Open","32"
"Open","34"
"Open","37"
"Open","39"
"Open","40"
"Open","44"
"Open","46"
"Open","48"
"Open","52"
"Open","53"
"Open","56"
"Open","58"
"Open","59"
"Open","61"
"Open","62"
"Open","71"
"Open","72"
"Open","75"
"Open","79"
"Open","80"
"Open","82"
"Open","83"
"Open","84"
"Open","86"
"Open","91"
"Open","92"
"Open","93"
"Open","98"
"Open","99"
"Open","100"
"Open","101"
"Open","103"
"Open","105"
"Open","107"
"Open","108"
"Open","109"
"Open","110"
"Open","111"
"Open","113"
"Open","114"
"Open","116"
"Open","117"
"Open","118"
"Open","119"
"Open","122"
"Open","123"
"Open","124"
"Open","126"
"Open","127"
"Open","128"
"Open","130"
"Or","1"
"Or","2"
"Or","3"
"Or","4"
"Or","5"
"Or","6"
"Or","7"
"Or","8"
"Or","9"
"Or","10"
"Or","11"
"Or","12"
"Or","13"
"Or","14"
"Or","15"
"Or","16"
"Or","17"
"Or","18"
"Or","19"
"Or","20"
"Or","21"
"Or","22"
"Or","23"
"Or","24"
"Or","25"
"Or","26"
"Or","27"
"Or","28"
"Or","29"
"Or","30"
"Or","31"
"Or","32"
"Or","33"
"Or","34"
"Or","35"
"Or","37"
"Or","38"
"Or","39"
"Or","40"
"Or","41"
"Or","42"
"Or","43"
"Or","44"
"Or","45"
"Or","46"
"Or","47"
"Or","48"
"Or","49"
"Or","50"
"Or","51"
"Or","52"
"Or","53"
"Or","54"
"Or","55"
"Or","56"
"Or","57"
"Or","58"
"Or","59"
"Or","60"
"Or","61"
"Or","62"
"Or","63"
"Or","64"
"Or","65"
"Or","66"
"Or","67"
"Or","68"
"Or","69"
"Or","70"
"Or","71"
"Or","72"
"Or","73"
"Or","74"
"Or","75"
"Or","76"
"Or","77"
"Or","78"
"Or","79"
"Or","80"
"Or","81"
"Or","82"
"Or","83"
"Or","84"
"Or","85"
"Or","86"
"Or","87"
"Or","88"
"Or","89"
"Or","90"
"Or","91"
"Or","92"
"Or","93"
"Or","94"
"Or","95"
"Or","96"
"Or","97"
"Or","98"
"Or","99"
"Or","100"
"Or","101"
"Or","102"
"Or","103"
"Or","104"
"Or","105"
"Or","106"
"Or","107"
"Or","108"
"Or","109"
"Or","110"
"Or","111"
"Or","112"
"Or","113"
"Or","114"
"Or","115"
"Or","116"
"Or","117"
"Or","118"
"Or","119"
"Or","120"
"Or","121"
"Or","122"
"Or","123"
"Or","124"
"Or","125"
"Or","126"
"Or","127"
"Or","128"
"Or","129"
"Or","130"
"Original","1"
"Original","6"
"Original","7"
"Original","9"
"Original","11"
"Original","12"
"Original","13"
"Original","14"
"Original","18"
"Original","20"
"Original","23"
"Original","26"
"Original","27"
"Original","28"
"Original","29"
"Original","30"
"Original","32"
"Original","35"
"Original","41"
"Original","43"
"Original","45"
"Original","47"
"Original","48"
"Original","51"
"Original","53"
"Original","54"
"Original","56"
"Original","57"
"Original","60"
"Original","61"
"Original","62"
"Original","67"
"Original","69"
"Original","71"
"Original","72"
"Original","73"
"Original","74"
"Original","78"
"Original","79"
"Original","80"
"Original","81"
"Original","83"
"Original","84"
"Original","86"
"Original","88"
"Original","90"
"Original","91"
"Original","92"
"Original","93"
"Original","96"
"Original","97"
"Original","98"
"Original","99"
"Original","100"
"Original","103"
"Original","104"
"Original","109"
"Original","110"
"Original","111"
"Original","112"
"Original","113"
"Original","114"
"Original","118"
"Original","121"
"Original","122"
"Original","123"
"Original","126"
"Original","127"
"Original","128"
"Original","129"
"Original","130"
"Oscar","1"
"Oscar","3"
"Oscar","5"
"Oscar","26"
"Oscar","27"
"Oscar","31"
"Oscar","34"
"Oscar","37"
"Oscar","39"
"Oscar","40"
"Oscar","41"
"Oscar","43"
"Oscar","45"
"Oscar","46"
"Oscar","47"
"Oscar","50"
"Oscar","51"
"Oscar","52"
"Oscar","53"
"Oscar","55"
"Oscar","66"
"Oscar","67"
"Oscar","70"
"Oscar","76"
"Oscar","78"
"Oscar","79"
"Oscar","81"
"Oscar","82"
"Oscar","85"
"Oscar","87"
"Oscar","89"
"Oscar","90"
"Oscar","91"
"Oscar","93"
"Oscar","94"
"Oscar","96"
"Oscar","97"
"Oscar","98"
"Oscar","100"
"Oscar","101"
"Oscar","102"
"Oscar","103"
"Oscar","104"
"Oscar","105"
"Oscar","106"
"Oscar","107"
"Oscar","108"
"Oscar","109"
"Oscar","110"
"Oscar","111"
"Oscar","112"
"Oscar","113"
"Oscar","114"
"Oscar","115"
"Oscar","116"
"Oscar","117"
"Oscar","120"
"Oscar","121"
"Oscar","122"
"Oscar","123"
"Oscar","124"
"Oscar","125"
"Oscar","126"
"Oscar","127"
"Oscar","128"
"Oscar","129"
"Out","1"
"Out","2"
"Out","3"
"Out","4"
"Out","5"
"Out","6"
"Out","7"
"Out","8"
"Out","9"
"Out","10"
"Out","11"
"Out","12"
"Out","13"
"Out","14"
"Out","15"
"Out","16"
"Out","17"
"Out","18"
"Out","19"
"Out","20"
"Out","21"
"Out","22"
"Out","23"
"Out","24"
"Out","25"
"Out","26"
"Out","27"
"Out","28"
"Out","29"
"Out","30"
"Out","31"
"Out","32"
"Out","33"
"Out","34"
"Out","35"
"Out","37"
"Out","38"
"Out","39"
"Out","40"
"Out","41"
"Out","42"
"Out","43"
"Out","44"
"Out","45"
"Out","46"
"Out","47"
"Out","48"
"Out","49"
"Out","50"
"Out","51"
"Out","52"
"Out","53"
"Out","54"
"Out","55"
"Out","56"
"Out","57"
"Out","58"
"Out","59"
"Out","60"
"Out","61"
"Out","62"
"Out","63"
"Out","64"
"Out","65"
"Out","66"
"Out","67"
"Out","68"
"Out","69"
"Out","70"
"Out","71"
"Out","72"
"Out","73"
"Out","74"
"Out","75"
"Out","76"
"Out","77"
"Out","78"
"Out","79"
"Out","80"
"Out","81"
"Out","82"
"Out","83"
"Out","84"
"Out","85"
"Out","86"
"Out","87"
"Out","88"
"Out","89"
"Out","90"
"Out","91"
"Out","92"
"Out","93"
"Out","94"
"Out","95"
"Out","96"
"Out","97"
"Out","98"
"Out","99"
"Out","100"
"Out","101"
"Out","102"
"Out","103"
"Out","104"
"Out","105"
"Out","106"
"Out","107"
"Out","108"
"Out","109"
"Out","110"
"Out","111"
"Out","112"
"Out","113"
"Out","114"
"Out","115"
"Out","116"
"Out","117"
"Out","118"
"Out","119"
"Out","120"
"Out","121"
"Out","122"
"Out","123"
"Out","124"
"Out","125"
"Out","126"
"Out","127"
"Out","128"
"Out","129"
"Out","130"
"Overnight","1"
"The Overnight","1"
"Parker","1"
"Parker","35"
"Parker","40"
"Parker","48"
"Parker","59"
"Parker","88"
"Parker","108"
"The People","1"
"The People","2"
"The People","3"
"The People","4"
"The People","5"
"The People","7"
"The People","8"
"The People","10"
"The People","11"
"The People","13"
"The People","14"
"The People","15"
"The People","16"
"The People","17"
"The People","19"
"The People","20"
"The People","21"
"The People","22"
"The People","25"
"The People","26"
"The People","27"
"The People","30"
"The People","33"
"The People","34"
"The People","35"
"The People","37"
"The People","38"
"The People","39"
"The People","40"
"The People","41"
"The People","42"
"The People","43"
"The People","44"
"The People","45"
"The People","46"
"The People","48"
"The People","50"
"The People","51"
"The People","52"
"The People","53"
"The People","55"
"The People","56"
"The People","57"
"The People","59"
"The People","60"
"The People","61"
"The People","62"
"The People","65"
"The People","66"
"The People","67"
"The People","68"
"The People","69"
"The People","71"
"The People","72"
"The People","73"
"The People","74"
"The People","75"
"The People","78"
"The People","79"
"The People","81"
"The People","82"
"The People","84"
"The People","85"
"The People","88"
"The People","90"
"The People","92"
"The People","94"
"The People","96"
"The People","97"
"The People","98"
"The People","99"
"The People","100"
"The People","101"
"The People","102"
"The People","104"
"The People","105"
"The People","106"
"The People","107"
"The People","108"
"The People","109"
"The People","110"
"The People","111"
"The People","112"
"The People","113"
"The People","114"
"The People","115"
"The People","116"
"The People","117"
"The People","118"
"The People","119"
"The People","121"
"The People","122"
"The People","123"
"The People","124"
"The People","125"
"The People","126"
"The People","127"
"The People","128"
"The People","129"
"Phone","1"
"Phone","3"
"Phone","7"
"Phone","8"
"Phone","9"
"Phone","11"
"Phone","13"
"Phone","15"
"Phone","16"
"Phone","17"
"Phone","19"
"Phone","20"
"Phone","34"
"Phone","39"
"Phone","43"
"Phone","46"
"Phone","47"
"Phone","48"
"Phone","50"
"Phone","53"
"Phone","54"
"Phone","55"
"Phone","57"
"Phone","58"
"Phone","59"
"Phone","65"
"Phone","70"
"Phone","73"
"Phone","82"
"Phone","85"
"Phone","86"
"Phone","87"
"Phone","88"
"Phone","89"
"Phone","90"
"Phone","91"
"Phone","94"
"Phone","97"
"Phone","98"
"Phone","99"
"Phone","103"
"Phone","107"
"Phone","108"
"Phone","109"
"Phone","110"
"Phone","112"
"Phone","113"
"Phone","123"
"Phone","125"
"Phone","126"
"Phone","127"
"The Point","1"
"The Point","3"
"The Point","4"
"The Point","6"
"The Point","7"
"The Point","9"
"The Point","10"
"The Point","11"
"The Point","16"
"The Point","18"
"The Point","20"
"The Point","22"
"The Point","23"
"The Point","32"
"The Point","34"
"The Point","38"
"The Point","39"
"The Point","42"
"The Point","52"
"The Point","56"
"The Point","57"
"The Point","60"
"The Point","65"
"The Point","69"
"The Point","70"
"The Point","73"
"The Point","74"
"The Point","75"
"The Point","79"
"The Point","85"
"The Point","92"
"The Point","97"
"The Point","98"
"The Point","99"
"The Point","101"
"The Point","102"
"The Point","104"
"The Point","105"
"The Point","106"
"The Point","107"
"The Point","112"
"The Point","114"
"The Point","119"
"The Point","124"
"The Point","125"
"The Point","126"
"The Point","128"
"The Point","129"
"Pressure","1"
"Pressure","2"
"Pressure","3"
"Pressure","10"
"Pressure","17"
"Pressure","19"
"Pressure","39"
"Pressure","44"
"Pressure","51"
"Pressure","62"
"Pressure","68"
"Pressure","69"
"Pressure","78"
"Pressure","82"
"Pressure","86"
"Pressure","94"
"Pressure","96"
"Pressure","101"
"Pressure","106"
"Pressure","115"
"Pressure","117"
"Pressure","126"
"Pride","1"
"Pride","37"
"Pride","60"
"Pride","80"
"Pride","102"
"Pride","126"
"Push","1"
"Push","4"
"Push","8"
"Push","9"
"Push","11"
"Push","15"
"Push","17"
"Push","18"
"Push","19"
"Push","21"
"Push","26"
"Push","28"
"Push","31"
"Push","34"
"Push","38"
"Push","41"
"Push","42"
"Push","43"
"Push","45"
"Push","53"
"Push","59"
"Push","60"
"Push","62"
"Push","64"
"Push","65"
"Push","72"
"Push","74"
"Push","79"
"Push","81"
"Push","82"
"Push","86"
"Push","89"
"Push","90"
"Push","91"
"Push","92"
"Push","93"
"Push","96"
"Push","97"
"Push","99"
"Push","100"
"Push","102"
"Push","103"
"Push","104"
"Push","105"
"Push","106"
"Push","111"
"Push","112"
"Push","113"
"Push","115"
"Push","121"
"Push","124"
"Push","128"
"Push","129"
"Race","1"
"Race","3"
"Race","6"
"Race","21"
"Race","22"
"Race","35"
"Race","45"
"Race","47"
"Race","50"
"Race","52"
"Race","57"
"Race","59"
"Race","60"
"Race","62"
"Race","63"
"Race","66"
"Race","67"
"Race","73"
"Race","82"
"Race","89"
"Race","91"
"Race","97"
"Race","100"
"Race","102"
"Race","104"
"Race","107"
"Race","112"
"Race","113"
"Race","115"
"Race","116"
"Race","117"
"Race","118"
"Race","120"
"Race","121"
"Race","126"
"Race","128"
"Race","129"
"Ready","1"
"Ready","4"
"Ready","9"
"Ready","11"
"Ready","14"
"Ready","17"
"Ready","22"
"Ready","26"
"Ready","28"
"Ready","30"
"Ready","39"
"Ready","40"
"Ready","45"
"Ready","49"
"Ready","50"
"Ready","53"
"Ready","54"
"Ready","55"
"Ready","56"
"Ready","57"
"Ready","58"
"Ready","59"
"Ready","60"
"Ready","62"
"Ready","64"
"Ready","66"
"Ready","67"
"Ready","68"
"Ready","71"
"Ready","72"
"Ready","75"
"Ready","77"
"Ready","78"
"Ready","79"
"Ready","81"
"Ready","86"
"Ready","87"
"Ready","88"
"Ready","89"
"Ready","90"
"Ready","93"
"Ready","95"
"Ready","97"
"Ready","98"
"Ready","104"
"Ready","113"
"Ready","115"
"Ready","116"
"Ready","118"
"Ready","120"
"Ready","121"
"Ready","122"
"Ready","123"
"Ready","124"
"Ready","126"
"Ready","127"
"Ready","130"
"Red","1"
"Red","5"
"Red","6"
"Red","14"
"Red","15"
"Red","20"
"Red","35"
"Red","40"
"Red","45"
"Red","52"
"Red","53"
"Red","57"
"Red","62"
"Red","65"
"Red","69"
"Red","72"
"Red","87"
"Red","91"
"Red","93"
"Red","94"
"Red","96"
"Red","98"
"Red","100"
"Red","103"
"Red","106"
"Red","109"
"Red","116"
"Red","117"
"Red","121"
"Red","130"
"Remember","1"
"Remember","2"
"Remember","3"
"Remember","4"
"Remember","5"
"Remember","6"
"Remember","7"
"Remember","8"
"Remember","9"
"Remember","10"
"Remember","11"
"Remember","12"
"Remember","13"
"Remember","14"
"Remember","15"
"Remember","16"
"Remember","17"
"Remember","18"
"Remember","19"
"Remember","22"
"Remember","23"
"Remember","24"
"Remember","25"
"Remember","27"
"Remember","28"
"Remember","29"
"Remember","30"
"Remember","32"
"Remember","33"
"Remember","34"
"Remember","35"
"Remember","37"
"Remember","38"
"Remember","39"
"Remember","40"
"Remember","43"
"Remember","46"
"Remember","49"
"Remember","50"
"Remember","51"
"Remember","52"
"Remember","56"
"Remember","57"
"Remember","58"
"Remember","59"
"Remember","61"
"Remember","62"
"Remember","64"
"Remember","65"
"Remember","67"
"Remember","68"
"Remember","69"
"Remember","70"
"Remember","71"
"Remember","72"
"Remember","73"
"Remember","75"
"Remember","76"
"Remember","77"
"Remember","78"
"Remember","79"
"Remember","81"
"Remember","82"
"Remember","83"
"Remember","84"
"Remember","85"
"Remember","86"
"Remember","87"
"Remember","88"
"Remember","89"
"Remember","90"
"Remember","91"
"Remember","92"
"Remember","93"
"Remember","94"
"Remember","95"
"Remember","97"
"Remember","98"
"Remember","99"
"Remember","101"
"Remember","102"
"Remember","103"
"Remember","106"
"Remember","107"
"Remember","109"
"Remember","110"
"Remember","111"
"Remember","112"
"Remember","113"
"Remember","114"
"Remember","115"
"Remember","116"
"Remember","117"
"Remember","118"
"Remember","119"
"Remember","120"
"Remember","121"
"Remember","122"
"Remember","123"
"Remember","124"
"Remember","125"
"Remember","126"
"Remember","127"
"Remember","128"
"Remember","129"
"Remember","130"
"Reporter","1"
"Reporter","46"
"Reporter","104"
"Reporter","112"
"Reporter","116"
"Reporter","117"
"Reporter","126"
"Ride","1"
"Ride","2"
"Ride","10"
"Ride","18"
"Ride","22"
"Ride","25"
"Ride","32"
"Ride","43"
"Ride","50"
"Ride","55"
"Ride","57"
"Ride","59"
"Ride","62"
"Ride","69"
"Ride","76"
"Ride","80"
"Ride","82"
"Ride","86"
"Ride","87"
"Ride","93"
"Ride","96"
"Ride","98"
"Ride","99"
"Ride","100"
"Ride","101"
"Ride","104"
"Ride","105"
"Ride","107"
"Ride","112"
"Ride","117"
"Ride","125"
"Ride","127"
"The Ringer","1"
"The Ringer","2"
"The Ringer","3"
"The Ringer","4"
"The Ringer","5"
"The Ringer","9"
"The Ringer","10"
"The Ringer","14"
"The Ringer","15"
"The Ringer","16"
"The Ringer","17"
"The Ringer","19"
"The Ringer","20"
"The Ringer","21"
"The Ringer","23"
"The Ringer","25"
"The Ringer","27"
"The Ringer","30"
"The Ringer","31"
"The Ringer","32"
"The Ringer","33"
"The Ringer","34"
"The Ringer","35"
"The Ringer","37"
"The Ringer","38"
"The Ringer","39"
"The Ringer","40"
"The Ringer","41"
"The Ringer","42"
"The Ringer","43"
"The Ringer","44"
"The Ringer","45"
"The Ringer","46"
"The Ringer","47"
"The Ringer","48"
"The Ringer","49"
"The Ringer","50"
"The Ringer","51"
"The Ringer","52"
"The Ringer","53"
"The Ringer","54"
"The Ringer","55"
"The Ringer","56"
"The Ringer","57"
"The Ringer","58"
"The Ringer","59"
"The Ringer","60"
"The Ringer","61"
"The Ringer","62"
"The Ringer","64"
"The Ringer","65"
"The Ringer","66"
"The Ringer","67"
"The Ringer","68"
"The Ringer","69"
"The Ringer","70"
"The Ringer","71"
"The Ringer","72"
"The Ringer","73"
"The Ringer","74"
"The Ringer","75"
"The Ringer","76"
"The Ringer","77"
"The Ringer","78"
"The Ringer","79"
"The Ringer","80"
"The Ringer","81"
"The Ringer","83"
"The Ringer","84"
"The Ringer","85"
"The Ringer","86"
"The Ringer","87"
"The Ringer","88"
"The Ringer","89"
"The Ringer","90"
"The Ringer","91"
"The Ringer","92"
"The Ringer","93"
"The Ringer","94"
"The Ringer","95"
"The Ringer","96"
"The Ringer","98"
"The Ringer","99"
"The Ringer","100"
"The Ringer","101"
"The Ringer","102"
"The Ringer","103"
"The Ringer","104"
"The Ringer","105"
"The Ringer","106"
"The Ringer","107"
"The Ringer","108"
"The Ringer","109"
"The Ringer","110"
"The Ringer","111"
"The Ringer","112"
"The Ringer","113"
"The Ringer","114"
"The Ringer","115"
"The Ringer","116"
"The Ringer","117"
"The Ringer","118"
"The Ringer","119"
"The Ringer","120"
"The Ringer","121"
"The Ringer","122"
"The Ringer","123"
"The Ringer","124"
"The Ringer","125"
"The Ringer","127"
"The Ringer","130"
"Rise","1"
"Rise","3"
"Rise","12"
"Rise","18"
"Rise","25"
"Rise","32"
"Rise","35"
"Rise","40"
"Rise","46"
"Rise","48"
"Rise","55"
"Rise","64"
"Rise","70"
"Rise","80"
"Rise","87"
"Rise","91"
"Rise","98"
"Rise","105"
"Rise","114"
"Rise","115"
"Rise","116"
"Rise","117"
"Rise","124"
"Road","1"
"Road","2"
"Road","14"
"Road","16"
"Road","33"
"Road","37"
"Road","55"
"Road","58"
"Road","59"
"Road","62"
"Road","64"
"Road","69"
"Road","70"
"Road","71"
"Road","73"
"Road","75"
"Road","80"
"Road","81"
"Road","93"
"Road","95"
"Road","103"
"Road","105"
"Road","109"
"Road","116"
"Road","123"
"The Road","1"
"The Road","2"
"The Road","16"
"The Road","37"
"The Road","55"
"The Road","58"
"The Road","59"
"The Road","62"
"The Road","70"
"The Road","71"
"The Road","75"
"The Road","95"
"The Road","103"
"The Road","116"
"The Rocket","1"
"Run","1"
"Run","2"
"Run","3"
"Run","8"
"Run","9"
"Run","10"
"Run","11"
"Run","13"
"Run","14"
"Run","16"
"Run","21"
"Run","23"
"Run","30"
"Run","31"
"Run","33"
"Run","35"
"Run","39"
"Run","40"
"Run","42"
"Run","45"
"Run","46"
"Run","49"
"Run","50"
"Run","52"
"Run","56"
"Run","57"
"Run","60"
"Run","61"
"Run","62"
"Run","64"
"Run","66"
"Run","67"
"Run","68"
"Run","70"
"Run","73"
"Run","74"
"Run","80"
"Run","81"
"Run","82"
"Run","86"
"Run","88"
"Run","90"
"Run","93"
"Run","95"
"Run","96"
"Run","97"
"Run","99"
"Run","100"
"Run","101"
"Run","103"
"Run","104"
"Run","105"
"Run","106"
"Run","107"
"Run","108"
"Run","109"
"Run","112"
"Run","113"
"Run","114"
"Run","115"
"Run","116"
"Run","118"
"Run","119"
"Run","121"
"Run","122"
"Run","123"
"Run","125"
"Run","126"
"Run","127"
"Run","128"
"Run","129"
"Safe","1"
"Safe","8"
"Safe","17"
"Safe","19"
"Safe","22"
"Safe","26"
"Safe","30"
"Safe","31"
"Safe","40"
"Safe","45"
"Safe","49"
"Safe","51"
"Safe","53"
"Safe","57"
"Safe","62"
"Safe","67"
"Safe","77"
"Safe","80"
"Safe","91"
"Safe","92"
"Safe","99"
"Safe","103"
"Safe","110"
"Safe","115"
"Safe","119"
"Safe","123"
"Safe","128"
"Saw","1"
"Saw","2"
"Saw","3"
"Saw","4"
"Saw","6"
"Saw","7"
"Saw","8"
"Saw","9"
"Saw","10"
"Saw","11"
"Saw","12"
"Saw","13"
"Saw","14"
"Saw","15"
"Saw","16"
"Saw","17"
"Saw","18"
"Saw","20"
"Saw","21"
"Saw","22"
"Saw","23"
"Saw","24"
"Saw","25"
"Saw","26"
"Saw","27"
"Saw","28"
"Saw","29"
"Saw","30"
"Saw","32"
"Saw","33"
"Saw","34"
"Saw","35"
"Saw","37"
"Saw","38"
"Saw","39"
"Saw","40"
"Saw","41"
"Saw","42"
"Saw","43"
"Saw","45"
"Saw","46"
"Saw","47"
"Saw","48"
"Saw","49"
"Saw","50"
"Saw","51"
"Saw","52"
"Saw","53"
"Saw","54"
"Saw","55"
"Saw","56"
"Saw","57"
"Saw","58"
"Saw","61"
"Saw","62"
"Saw","63"
"Saw","64"
"Saw","65"
"Saw","66"
"Saw","67"
"Saw","69"
"Saw","70"
"Saw","71"
"Saw","72"
"Saw","74"
"Saw","75"
"Saw","76"
"Saw","77"
"Saw","78"
"Saw","79"
"Saw","80"
"Saw","81"
"Saw","82"
"Saw","83"
"Saw","84"
"Saw","85"
"Saw","86"
"Saw","87"
"Saw","88"
"Saw","89"
"Saw","90"
"Saw","91"
"Saw","92"
"Saw","93"
"Saw","94"
"Saw","95"
"Saw","96"
"Saw","97"
"Saw","98"
"Saw","99"
"Saw","100"
"Saw","101"
"Saw","102"
"Saw","103"
"Saw","104"
"Saw","105"
"Saw","106"
"Saw","107"
"Saw","108"
"Saw","109"
"Saw","110"
"Saw","111"
"Saw","112"
"Saw","113"
"Saw","114"
"Saw","115"
"Saw","116"
"Saw","117"
"Saw","118"
"Saw","119"
"Saw","120"
"Saw","121"
"Saw","122"
"Saw","123"
"Saw","124"
"Saw","125"
"Saw","126"
"Saw","127"
"Saw","128"
"Saw","129"
"Saw","130"
"Scared to Death","1"
"Score","1"
"Score","4"
"Score","12"
"Score","28"
"Score","29"
"Score","30"
"Score","39"
"Score","40"
"Score","56"
"Score","57"
"Score","74"
"Score","78"
"Score","83"
"Score","86"
"Score","96"
"Score","98"
"Score","107"
"Score","109"
"Score","112"
"Score","113"
"Score","126"
"Score","127"
"Screening","1"
"Screening","2"
"Screening","3"
"Screening","11"
"Screening","13"
"Screening","17"
"Screening","21"
"Screening","26"
"Screening","33"
"Screening","41"
"Screening","42"
"Screening","53"
"Screening","55"
"Screening","56"
"Screening","62"
"Screening","65"
"Screening","69"
"Screening","70"
"Screening","78"
"Screening","81"
"Screening","85"
"Screening","95"
"Screening","98"
"Screening","103"
"Screening","114"
"Screening","117"
"Screening","118"
"Screening","119"
"September","1"
"September","3"
"September","23"
"September","82"
"September","128"
"September","129"
"She","1"
"She","2"
"She","3"
"She","4"
"She","8"
"She","9"
"She","13"
"She","14"
"She","15"
"She","16"
"She","17"
"She","18"
"She","19"
"She","20"
"She","21"
"She","22"
"She","25"
"She","26"
"She","27"
"She","28"
"She","29"
"She","30"
"She","31"
"She","32"
"She","34"
"She","35"
"She","37"
"She","39"
"She","42"
"She","43"
"She","45"
"She","46"
"She","48"
"She","50"
"She","51"
"She","52"
"She","53"
"She","54"
"She","55"
"She","56"
"She","57"
"She","58"
"She","60"
"She","61"
"She","62"
"She","63"
"She","64"
"She","66"
"She","67"
"She","69"
"She","70"
"She","71"
"She","73"
"She","74"
"She","75"
"She","77"
"She","78"
"She","79"
"She","80"
"She","81"
"She","84"
"She","85"
"She","86"
"She","87"
"She","88"
"She","89"
"She","90"
"She","91"
"She","92"
"She","93"
"She","94"
"She","95"
"She","97"
"She","98"
"She","99"
"She","100"
"She","101"
"She","102"
"She","103"
"She","104"
"She","105"
"She","106"
"She","107"
"She","108"
"She","109"
"She","110"
"She","111"
"She","112"
"She","113"
"She","114"
"She","115"
"She","116"
"She","117"
"She","118"
"She","119"
"She","120"
"She","121"
"She","122"
"She","123"
"She","124"
"She","125"
"She","126"
"She","127"
"She","128"
"She","129"
"She","130"
"Shutter","1"
"Shutter","57"
"Shutter","61"
"Shutter","62"
"Shutter","77"
"Shutter","90"
"Smile","1"
"Smile","3"
"Smile","11"
"Smile","16"
"Smile","47"
"Smile","65"
"Smile","77"
"Smile","95"
"Smile","105"
"Speak","1"
"Speak","3"
"Speak","4"
"Speak","6"
"Speak","8"
"Speak","11"
"Speak","14"
"Speak","15"
"Speak","16"
"Speak","30"
"Speak","31"
"Speak","37"
"Speak","38"
"Speak","39"
"Speak","40"
"Speak","42"
"Speak","43"
"Speak","45"
"Speak","49"
"Speak","50"
"Speak","52"
"Speak","54"
"Speak","55"
"Speak","56"
"Speak","59"
"Speak","60"
"Speak","61"
"Speak","63"
"Speak","70"
"Speak","73"
"Speak","75"
"Speak","76"
"Speak","80"
"Speak","83"
"Speak","91"
"Speak","97"
"Speak","98"
"Speak","99"
"Speak","101"
"Speak","104"
"Speak","105"
"Speak","107"
"Speak","108"
"Speak","112"
"Speak","113"
"Speak","115"
"Speak","116"
"Speak","118"
"Speak","120"
"Speak","123"
"Speak","124"
"Speak","126"
"Speak","128"
"Speak","130"
"Special","1"
"Special","3"
"Special","4"
"Special","5"
"Special","6"
"Special","8"
"Special","11"
"Special","12"
"Special","13"
"Special","14"
"Special","15"
"Special","19"
"Special","23"
"Special","28"
"Special","29"
"Special","32"
"Special","33"
"Special","34"
"Special","35"
"Special","38"
"Special","40"
"Special","41"
"Special","42"
"Special","49"
"Special","50"
"Special","52"
"Special","53"
"Special","54"
"Special","55"
"Special","56"
"Special","57"
"Special","60"
"Special","61"
"Special","64"
"Special","65"
"Special","68"
"Special","69"
"Special","70"
"Special","72"
"Special","76"
"Special","77"
"Special","79"
"Special","81"
"Special","87"
"Special","88"
"Special","89"
"Special","96"
"Special","97"
"Special","98"
"Special","99"
"Special","101"
"Special","103"
"Special","104"
"Special","105"
"Special","106"
"Special","111"
"Special","115"
"Special","117"
"Special","118"
"Special","120"
"Special","123"
"Special","124"
"Special","125"
"Special","126"
"Special","128"
"Speed","1"
"Speed","13"
"Speed","21"
"Speed","43"
"Speed","55"
"Speed","65"
"Speed","67"
"Speed","71"
"Speed","116"
"Speed","129"
"Speed","130"
"The Spirit","1"
"The Spirit","10"
"The Spirit","41"
"The Spirit","45"
"The Spirit","49"
"The Spirit","81"
"The Spirit","86"
"The Spirit","89"
"The Spirit","92"
"The Spirit","102"
"The Spirit","108"
"The Spirit","115"
"The Spirit","116"
"The Spirit","126"
"The Spirit","129"
"Spirited","1"
"Spirited","41"
"Spirited","55"
"Star","1"
"Star","3"
"Star","11"
"Star","14"
"Star","16"
"Star","17"
"Star","18"
"Star","21"
"Star","26"
"Star","29"
"Star","30"
"Star","32"
"Star","33"
"Star","35"
"Star","40"
"Star","41"
